CountryId,Name,ISOCode,CommId
833,b'Isle of Man',IMN,
356,b'India',IND,17.0
86,b'British Indian Ocean Territory',IOT,
372,b'Ireland',IRL,9.0
364,"b'Iran, Islamic Republic of'",IRN,16.0
368,b'Iraq',IRQ,16.0
352,b'Iceland',ISL,0.0
376,b'Israel',ISR,9.0
380,b'Italy',ITA,0.0
388,b'Jamaica',JAM,13.0
832,b'Jersey',JEY,
400,b'Jordan',JOR,7.0
392,b'Japan',JPN,15.0
398,b'Kazakhstan',KAZ,2.0
404,b'Kenya',KEN,20.0
417,b'Kyrgyzstan',KGZ,2.0
116,b'Cambodia',KHM,6.0
296,b'Kiribati',KIR,4.0
659,b'Saint Kitts and Nevis',KNA,8.0
410,"b'Korea, Republic of'",KOR,4.0
414,b'Kuwait',KWT,7.0
418,"b""Lao People's Democratic Republic""",LAO,13.0
422,b'Lebanon',LBN,7.0
430,b'Liberia',LBR,10.0
434,b'Libya',LBY,8.0
662,b'Saint Lucia',LCA,8.0
438,b'Liechtenstein',LIE,
144,b'Sri Lanka',LKA,17.0
426,b'Lesotho',LSO,
440,b'Lithuania',LTU,8.0
442,b'Luxembourg',LUX,8.0
428,b'Latvia',LVA,2.0
446,b'Macao',MAC,13.0
663,b'Saint Martin (French part)',MAF,
504,b'Morocco',MAR,0.0
492,b'Monaco',MCO,
498,"b'Moldova, Republic of'",MDA,6.0
450,b'Madagascar',MDG,17.0
462,b'Maldives',MDV,17.0
484,b'Mexico',MEX,13.0
584,b'Marshall Islands',MHL,4.0
807,b'North Macedonia',MKD,6.0
466,b'Mali',MLI,8.0
470,b'Malta',MLT,8.0
104,b'Myanmar',MMR,15.0
499,b'Montenegro',MNE,
496,b'Mongolia',MNG,15.0
580,b'Northern Mariana Islands',MNP,
508,b'Mozambique',MOZ,19.0
478,b'Mauritania',MRT,8.0
500,b'Montserrat',MSR,
474,b'Martinique',MTQ,
480,b'Mauritius',MUS,17.0
454,b'Malawi',MWI,11.0
458,b'Malaysia',MYS,15.0
175,b'Mayotte',MYT,
516,b'Namibia',NAM,13.0
540,b'New Caledonia',NCL,3.0
562,b'Niger',NER,0.0
574,b'Norfolk Island',NFK,
566,b'Nigeria',NGA,9.0
558,b'Nicaragua',NIC,14.0
570,b'Niue',NIU,3.0
528,b'Netherlands',NLD,8.0
578,b'Norway',NOR,10.0
524,b'Nepal',NPL,17.0
520,b'Nauru',NRU,4.0
554,b'New Zealand',NZL,3.0
512,b'Oman',OMN,7.0
586,b'Pakistan',PAK,17.0
591,b'Panama',PAN,13.0
612,b'Pitcairn',PCN,
604,b'Peru',PER,7.0
608,b'Philippines',PHL,4.0
585,b'Palau',PLW,
598,b'Papua New Guinea',PNG,4.0
616,b'Poland',POL,6.0
630,b'Puerto Rico',PRI,
408,"b""Korea, Democratic People's Republic of""",PRK,15.0
620,b'Portugal',PRT,0.0
600,b'Paraguay',PRY,1.0
275,"b'Palestine, State of'",PSE,8.0
258,b'French Polynesia',PYF,3.0
634,b'Qatar',QAT,7.0
638,b'Runion',REU,
642,b'Romania',ROU,6.0
643,b'Russian Federation',RUS,2.0
646,b'Rwanda',RWA,21.0
682,b'Saudi Arabia',SAU,7.0
729,b'Sudan',SDN,8.0
686,b'Senegal',SEN,8.0
702,b'Singapore',SGP,15.0
239,b'South Georgia and the South Sandwich Islands',SGS,
654,"b'Saint Helena, Ascension and Tristan da Cunha'",SHN,
744,b'Svalbard and Jan Mayen',SJM,
90,b'Solomon Islands',SLB,3.0
694,b'Sierra Leone',SLE,8.0
222,b'El Salvador',SLV,14.0
674,b'San Marino',SMR,
706,b'Somalia',SOM,7.0
666,b'Saint Pierre and Miquelon',SPM,
688,b'Serbia',SRB,6.0
728,b'South Sudan',SSD,
678,b'Sao Tome and Principe',STP,8.0
740,b'Suriname',SUR,8.0
703,b'Slovakia',SVK,6.0
705,b'Slovenia',SVN,8.0
752,b'Sweden',SWE,10.0
748,b'Eswatini',SWZ,19.0
534,b'Sint Maarten (Dutch part)',SXM,
690,b'Seychelles',SYC,17.0
760,b'Syrian Arab Republic',SYR,7.0
796,b'Turks and Caicos Islands',TCA,
148,b'Chad',TCD,
768,b'Togo',TGO,8.0
764,b'Thailand',THA,15.0
762,b'Tajikistan',TJK,2.0
772,b'Tokelau',TKL,
795,b'Turkmenistan',TKM,16.0
626,b'Timor-Leste',TLS,4.0
776,b'Tonga',TON,3.0
780,b'Trinidad and Tobago',TTO,13.0
788,b'Tunisia',TUN,7.0
792,b'Turkey',TUR,16.0
798,b'Tuvalu',TUV,3.0
158,"b'Taiwan, Province of China'",TWN,13.0
834,"b'Tanzania, United Republic of'",TZA,20.0
800,b'Uganda',UGA,9.0
804,b'Ukraine',UKR,2.0
581,b'United States Minor Outlying Islands',UMI,
858,b'Uruguay',URY,13.0
840,b'United States',USA,13.0
860,b'Uzbekistan',UZB,8.0
336,b'Holy See (Vatican City State)',VAT,
670,b'Saint Vincent and the Grenadines',VCT,8.0
862,"b'Venezuela, Bolivarian Republic of'",VEN,18.0
92,"b'Virgin Islands, British'",VGB,
850,"b'Virgin Islands, U.S.'",VIR,
704,b'Viet Nam',VNM,15.0
548,b'Vanuatu',VUT,3.0
876,b'Wallis and Futuna',WLF,
882,b'Samoa',WSM,3.0
887,b'Yemen',YEM,7.0
710,b'South Africa',ZAF,11.0
894,b'Zambia',ZMB,11.0
716,b'Zimbabwe',ZWE,11.0
