CountryId,Name,ISOCode,CommId
591,b'Panama',PAN,4.0
612,b'Pitcairn',PCN,
604,b'Peru',PER,11.0
608,b'Philippines',PHL,13.0
585,b'Palau',PLW,
598,b'Papua New Guinea',PNG,7.0
616,b'Poland',POL,2.0
630,b'Puerto Rico',PRI,
408,"b""Korea, Democratic People's Republic of""",PRK,12.0
620,b'Portugal',PRT,2.0
600,b'Paraguay',PRY,4.0
275,"b'Palestine, State of'",PSE,
258,b'French Polynesia',PYF,7.0
634,b'Qatar',QAT,9.0
638,b'Runion',REU,
642,b'Romania',ROU,8.0
643,b'Russian Federation',RUS,5.0
646,b'Rwanda',RWA,23.0
682,b'Saudi Arabia',SAU,10.0
729,b'Sudan',SDN,19.0
686,b'Senegal',SEN,1.0
702,b'Singapore',SGP,6.0
239,b'South Georgia and the South Sandwich Islands',SGS,
654,"b'Saint Helena, Ascension and Tristan da Cunha'",SHN,
744,b'Svalbard and Jan Mayen',SJM,
90,b'Solomon Islands',SLB,7.0
694,b'Sierra Leone',SLE,1.0
222,b'El Salvador',SLV,16.0
674,b'San Marino',SMR,
706,b'Somalia',SOM,19.0
666,b'Saint Pierre and Miquelon',SPM,
688,b'Serbia',SRB,3.0
728,b'South Sudan',SSD,19.0
678,b'Sao Tome and Principe',STP,
740,b'Suriname',SUR,
703,b'Slovakia',SVK,2.0
705,b'Slovenia',SVN,2.0
752,b'Sweden',SWE,2.0
748,b'Eswatini',SWZ,18.0
534,b'Sint Maarten (Dutch part)',SXM,
690,b'Seychelles',SYC,8.0
760,b'Syrian Arab Republic',SYR,10.0
796,b'Turks and Caicos Islands',TCA,
148,b'Chad',TCD,1.0
768,b'Togo',TGO,
764,b'Thailand',THA,15.0
762,b'Tajikistan',TJK,
772,b'Tokelau',TKL,
795,b'Turkmenistan',TKM,
626,b'Timor-Leste',TLS,
776,b'Tonga',TON,7.0
780,b'Trinidad and Tobago',TTO,21.0
788,b'Tunisia',TUN,2.0
792,b'Turkey',TUR,8.0
798,b'Tuvalu',TUV,
158,"b'Taiwan, Province of China'",TWN,21.0
834,"b'Tanzania, United Republic of'",TZA,23.0
800,b'Uganda',UGA,
804,b'Ukraine',UKR,8.0
581,b'United States Minor Outlying Islands',UMI,
858,b'Uruguay',URY,4.0
840,b'United States',USA,21.0
860,b'Uzbekistan',UZB,0.0
336,b'Holy See (Vatican City State)',VAT,
670,b'Saint Vincent and the Grenadines',VCT,14.0
862,"b'Venezuela, Bolivarian Republic of'",VEN,21.0
92,"b'Virgin Islands, British'",VGB,
850,"b'Virgin Islands, U.S.'",VIR,
704,b'Viet Nam',VNM,12.0
548,b'Vanuatu',VUT,7.0
876,b'Wallis and Futuna',WLF,
882,b'Samoa',WSM,7.0
887,b'Yemen',YEM,13.0
710,b'South Africa',ZAF,18.0
894,b'Zambia',ZMB,18.0
716,b'Zimbabwe',ZWE,18.0
